<<<<<<< HEAD:data/csi300_index_data.csv
Time,Open Price,High Price,Low Price,Closing Price,Volume,US Dollar Index,SHIBOR,MACD,CCI,ATR,BOLL,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD
20081210,2028.51,2096.39,2014.28,2096.39,832710.62,85.45,1.1433,51.97703645,116.8699019,82.11,1884.0265,1935.737714,1961.428,227.762,2045.6758,258.751,14.08059894,0.1077660534,491775752.2
20081211,2087.43,2107.29,2043.62,2046.34,735562.36,83.63,1.1156,53.81468377,93.20038056,63.672,1897.677154,1946.270979,1979.0144,93.669,2058.3576,212.043,11.55992442,0.1057562855,420234812.2
20081212,2027.07,2038.19,1936.28,1960.38,673872.66,83.66,1.1071,47.78419454,21.90285392,110.057,1909.623462,1947.614695,1992.06,-22.548,2047.7986,116.885,6.340402334,0.04905936604,313230944.9
20081215,1991.55,2006.23,1941.05,1975.03,504510.96,82.13,1.0938,43.68388309,12.24492436,65.171,1921.0545,1950.226058,2003.1429,-38.141,2023.7982,104.561,5.590083364,0.05387400926,320210984.3
20081216,1957,1994.96,1919.87,1994.45,479248.78,80.35,1.0321,41.52242104,0.7985460545,75.09,1928.469308,1954.437862,2015.7248,-100.586,2014.5188,164.526,8.990865194,0.02094913385,307325936.9
20081217,2002.03,2030.39,1995.65,2001.42,586851.5,78.49,0.9612,39.91178928,34.06537292,35.938,1936.933115,1958.912351,2020.6,-39.427,1995.5242,137.215,7.360510244,0.009239439998,242341858
20081218,2001.05,2045.95,1982.43,2045.1,584292.24,79.78,0.9449,41.67966708,41.79851597,63.517,1946.29,1967.120889,2026.8174,-51.291,1995.2772,176.471,9.443865589,0.01561144628,216077863.9
20081219,2037.37,2075.38,2033.11,2052.11,633112.27,81.1,0.9221,43.14913639,69.91548529,42.272,1953.137385,1975.215471,2030.7113,5.777,2013.624,99.446,5.09282684,-0.02048747611,169614092.3
20081222,2050.77,2055.37,1993.33,2017.55,529494.64,81.26,0.9133,41.05138002,9.918525419,62.04,1955.9795,1979.247236,2022.9626,57.169,2022.127,34.621,1.745953459,-0.01141584842,221534612.6
20081223,2019.23,2019.23,1918.43,1918.96,635904.64,81.45,0.91,31.07496828,-126.200932,100.799,1953.353731,1973.505118,2010.7734,-56.079,2007.028,-94.22,-4.680169384,-0.08463966441,85006141.26
20081224,1893.23,1912.78,1872.65,1887.08,442018.31,80.98,0.9004,20.36142668,-185.7657967,46.308,1955.171269,1965.273678,1989.8416,-107.375,1984.159,-207.961,-9.926368807,-0.07782784556,61169560.11
20081225,1891.53,1902.71,1848.71,1870.77,399168.34,80.98,0.9046,10.4345046,-160.9086001,54.006,1952.002115,1956.272852,1972.2844,-130.655,1949.2916,-170.082,-8.333892742,-0.04571307604,15740860.78
20081226,1868.34,1881.08,1850.5,1862.1,345608.88,81.13,0.8993,1.846545662,-141.7571761,30.575,1949.297038,1947.303628,1962.456,-183.006,1911.288,-234.297,-11.17619645,-0.05718281306,52511913.31
20081229,1852.41,1861.3,1816.06,1854.76,359868.73,81.53,0.8889,-5.488402746,-137.7398837,46.037,1946.759423,1938.489663,1950.4283,-197.357,1878.7296,-191.58,-9.362094318,-0.0700408634,73152636.32
20081230,1852.95,1867.41,1824.53,1833.44,375846.27,80.94,0.8892,-12.87351158,-114.4085378,42.88,1946.597615,1928.484457,1934.3268,-184.114,1861.6256,-126.945,-6.475530254,-0.08393290764,45807298.37
20081231,1835.11,1844.42,1813.73,1817.72,356313.55,81.17,0.9471,-19.76631752,-108.1194221,30.69,1945.960231,1917.935652,1915.957,-101.233,1847.755,-157.312,-7.965027438,-0.1111827185,106910856.7
20090105,1848.33,1882.96,1837.84,1882.96,481870.2,82.55,0.9086,-19.7373157,-57.712606,65.237,1947.478077,1914.604542,1899.7427,-4.116,1850.1938,-111.491,-5.590062423,-0.0824296311,165402849.4
20090106,1880.67,1948.49,1873.01,1942.8,709740.97,82.78,0.8967,-14.71642464,-4.275006193,75.478,1950.259692,1917.289348,1888.8108,72.03,1866.3336,-58.625,-2.929170289,-0.03705188821,193466404.9
20090107,1942.67,1959.25,1930.87,1931.18,597021.67,82.17,0.8894,-11.54168179,16.98319488,28.378,1954.154077,1918.612076,1880.1737,69.082,1881.6178,-113.924,-5.570577898,0.006329297455,131390589.8
20090108,1894.66,1902.8,1873.65,1887.99,534464.9,81.58,0.8829,-12.36793532,-29.63314133,57.53,1955.068923,1915.695783,1877.0773,33.234,1892.529,-164.123,-7.997752562,0.0004851718043,34135668.77
20090109,1886.49,1923.42,1886.49,1918.37,474072.16,82.52,0.8363,-10.45134267,3.370721767,36.935,1956.981769,1915.949995,1880.2063,84.93,1912.6576,-99.184,-4.916063996,0.02481279631,70719981.39
20090112,1911.74,1947.08,1905.62,1920.69,542341.56,83.2,0.8333,-8.645404351,44.0585039,41.466,1955.751731,1916.401138,1885.1985,102.965,1920.2032,1.732,0.09025745784,0.03050523068,16653214.21
20090113,1892.66,1908.2,1874.97,1876.19,498181.37,84.25,0.8217,-10.68198938,-3.266762477,45.713,1951.646231,1912.57103,1886.6074,-6.774,1906.8812,-10.89,-0.5770835817,0.01142104856,-103532248.6
20090114,1873.63,1955.24,1873.63,1955.24,592832.31,84.28,0.8204,-5.849171504,97.81770664,81.618,1949.418115,1916.635122,1896.6561,12.449,1911.6944,84.479,4.515746232,0.06229861848,39944799.15
20090115,1935.39,1977.19,1930.3,1954.87,789436.48,84.62,0.82,-2.025634176,126.6691133,46.896,1944.027269,1920.27692,1908.8,23.696,1925.071,92.778,4.982449884,0.07015899746,3911619.164
20090116,1965.44,2026.65,1965.44,1990.21,965386.33,84.04,0.8136,3.812244177,159.7646233,71.773,1942.079846,1926.937594,1926.0492,102.223,1939.4408,135.457,7.303220853,0.05389118959,90458511.89
20090119,2010.58,2052.19,1993.95,2012.47,819481.77,85.03,0.8142,10.11764466,164.5844753,61.976,1938.851846,1935.083061,1938.9998,94.1,1957.7964,179.03,9.764731229,0.03461923561,137212052.3
20090120,2006.53,2025.19,1986.06,2025.19,532592.62,86.13,0.8167,15.95757217,132.4909105,39.129,1938.0385,1943.664675,1947.2393,104.503,1987.5974,207.468,11.41362651,0.04642132343,175403729.5
20090121,1993.67,2047.11,1988.24,2021.71,641174.28,85.46,0.9133,20.07355444,119.075714,58.864,1940.397346,1951.097563,1956.2925,145.525,2000.8906,138.751,7.36877436,0.06614153365,182041213.8
20090122,2034.29,2048.48,2012.74,2044.55,588619.47,85.56,0.8942,24.89164249,119.0843514,35.746,1943.071077,1959.99789,1971.9485,89.307,2018.826,101.756,5.237608703,0.06171819632,199973127.7
20090123,2039.52,2054.33,2025.19,2032.68,575041.09,85.58,0.8775,27.43601754,101.9122615,29.138,1944.541538,1966.920186,1983.3802,77.808,2027.3196,101.504,5.256066504,0.05509715735,145949095.3
20090202,2052.44,2059.34,2029.72,2057.06,514539.06,85.95,0.8063,31.06173569,98.36865099,29.621,1946.681654,1975.505216,1997.0178,66.849,2036.2392,169.072,8.955127434,0.08793021896,131897586.8
20090203,2056.8,2108.94,2049.89,2108.91,876403.02,84.88,0.8264,37.68436118,125.1207854,59.055,1949.135808,1988.210434,2020.2903,96.445,2052.9832,190.545,9.932677045,0.07286512938,237591839.7
20090204,2118.56,2166.41,2117.02,2166.41,1008884.28,85.7,0.8156,47.03079014,171.3866054,57.504,1953.531962,2005.182202,2041.4073,141.224,2081.924,245.727,12.7937035,0.09764523309,398597090.9
20090205,2164.55,2211.18,2135.67,2150.97,1151001.22,86.09,0.8263,52.58560725,165.770335,75.509,1958.663577,2019.066849,2061.017,129.261,2103.208,274.786,14.64599706,0.07473694438,384678756.7
20090206,2158.08,2240.02,2158.08,2237.28,1066649.04,85.29,0.8242,63.22345418,171.6756777,89.05,1970.906846,2039.849054,2085.7236,192.729,2144.1276,282.036,14.42459355,0.1004858578,503120289.1
20090209,2271.59,2307.91,2257.49,2296.67,1295236.7,84.88,0.8328,75.5752778,181.4414145,70.627,1986.660577,2064.308382,2114.1443,263.99,2192.0494,341.798,17.48440053,0.1182066921,574611948.5
20090210,2288.07,2327.1,2263.53,2326.76,1162945.48,85.58,0.8321,86.79115924,152.327874,63.568,2004.198654,2089.303298,2144.3008,269.692,2235.6184,336.541,16.9097896,0.1311031888,643517986.9
20090211,2287.23,2381.19,2275.57,2331.14,1475766.37,85.71,0.8388,94.93909872,134.6272088,105.619,2022.238731,2112.335175,2175.2436,222.228,2268.5632,318.673,15.83495862,0.1229386677,721970009.5
20090212,2335.4,2344.66,2248.48,2318.34,1198262.18,86.1,0.8292,99.22020118,99.97037349,96.175,2040.068962,2131.954968,2202.6228,151.929,2302.0376,293.153,14.47533318,0.1232177465,720898943.7
20090213,2321.56,2402.44,2307.09,2399.07,1404099.1,86.11,0.8346,107.8829886,117.9025123,95.346,2061.823962,2157.394018,2239.2611,248.094,2334.3946,377.355,18.66513991,0.1425563709,798048393.7
20090216,2421.19,2462.39,2397.18,2462.25,1523466.69,86.46,0.8204,118.4806369,132.133326,65.208,2086.613308,2186.427445,2279.7793,224.965,2367.5092,417.694,20.42962,0.1435011544,835556953.4
20090217,2460.57,2470.62,2384.79,2385.29,1410149.91,87.76,0.8196,119.29481,101.3293622,85.836,2105.933846,2205.367022,2307.4176,88.621,2379.2168,352.611,17.34708134,0.09176189256,736069562.9
20090218,2331.66,2369.05,2272.51,2275.84,1154220.62,88.14,0.8163,109.8421558,35.17537838,112.788,2118.743385,2212.07902,2318.3605,-50.912,2368.1578,218.78,10.63555176,0.05486845973,681574345.1
20090219,2295.65,2324.68,2259.59,2298.41,908539.28,87.5,0.8238,102.9848437,20.33738568,65.082,2132.867769,2220.301208,2333.1046,-32.726,2364.1716,189.502,8.985779384,0.02659749427,644510769.7
20090220,2300.81,2344.77,2276.3,2344.32,866320.69,86.62,0.8213,100.1008659,32.93127203,68.472,2150.418885,2232.112522,2343.8086,25.977,2353.2226,177.906,8.2120038,0.02032487032,687858325.1
20090223,2333.81,2419.53,2307.92,2410.48,1094654.03,87.33,0.8238,101.9783891,81.73799489,111.612,2169.346423,2249.099996,2355.1895,11.416,2342.8698,259.51,12.06478377,0.03473414642,787753349.2
20090224,2376.7,2411.91,2294.52,2301.85,1270175.55,86.89,0.815,93.62143564,22.39535045,117.384,2184.0065,2254.123711,2352.6989,-160.396,2326.181,64.569,2.886049131,-0.01256424974,647479438.4
20090225,2325.04,2337.42,2226.44,2304.25,1078775.28,87.86,0.8113,86.19866655,-59.29731281,110.979,2200.470577,2258.897738,2350.0102,-81.042,2331.8626,7.579,0.3299992337,-0.006078479328,594466738.7
20090226,2295.43,2332.35,2167.15,2190.19,1022003.85,87.8,0.8067,70.30150369,-157.257463,165.197,2209.506769,2252.353668,2337.1944,-85.658,2310.2172,-136.57,-5.869547933,-0.08706725328,490283842.9
20090227,2164.54,2186.82,2117.06,2140.49,870764.15,88.15,0.8067,53.08095154,-223.7467475,73.124,2216.645808,2241.69989,2311.3368,-157.923,2269.451,-190.649,-8.178366103,-0.1306758669,457608092.7
20090302,2123.37,2177.29,2112.34,2164.67,627461.81,88.91,0.8046,40.9128044,-168.5120122,64.958,2223.3555,2234.363329,2281.5789,-179.654,2220.288,-153.677,-6.628743029,-0.09249471658,472095558.7
20090303,2109.84,2168.22,2100.64,2142.15,661673.14,89.07,0.8025,29.11728395,-142.3043886,67.578,2228.343538,2225.581488,2257.265,-268.327,2188.349,-256.911,-10.70879697,-0.05874262856,473191544.7
20090304,2150.24,2290.94,2150.24,2285.15,1107500.33,88.48,0.8008,30.95096696,-41.19671525,148.786,2238.341962,2231.254585,2258.1956,-16.7,2184.5286,-177.096,-7.192460539,-0.005770505897,562480214.8
20090305,2314.08,2340.37,2259.8,2304.92,1319873.47,89.1,0.8025,33.61198964,15.01018299,80.571,2249.234615,2238.270243,2258.8463,0.668,2207.4754,-80.374,-3.369565081,-0.01680700587,560973567.4
20090306,2260.76,2313.2,2255.82,2286.58,859654.5,88.59,0.8008,33.8505346,11.35522165,57.382,2258.543269,2242.870791,2253.0719,96.391,2236.6928,10.733,0.4716054666,-0.05140260388,591622937.5
20090309,2302.01,2333.98,2198.55,2202.53,865559.48,89.17,0.8067,26.94690418,-18.88522171,135.435,2265.075769,2239.028526,2232.2765,62.038,2244.265,-95.885,-4.171793395,-0.04314879039,450702098
20090310,2175.31,2241.24,2168.32,2240.78,566604.49,88.62,0.8033,24.28267062,-43.24202602,72.914,2272.141885,2239.195523,2226.1698,76.116,2263.9906,-103.538,-4.416547229,-0.02754430832,403837852.2
20090311,2288.05,2292.4,2212.88,2220.38,708386.76,87.63,0.8042,20.29107257,-11.53879998,79.514,2276.429192,2237.403569,2217.7827,78.226,2251.0368,-190.101,-7.886434284,0.01359902359,364240959.2
20090312,2208.04,2220.3,2156.6,2215.7,557001.11,87.36,0.8033,16.55918154,-55.94656664,63.782,2278.324808,2235.336562,2220.3342,-69.449,2233.193,-86.149,-3.742599971,0.03394457733,267840870
20090313,2229.25,2250.24,2200.97,2205.42,540830.94,87.26,0.8029,12.62672924,-18.35929465,49.265,2280.419077,2232.487556,2226.8275,-99.497,2216.9622,-98.829,-4.288985879,0.01847990997,177253359.4
20090316,2197.25,2247.11,2180.05,2241.61,487738.54,87,0.8046,12.28896485,-0.8483463186,67.059,2280.585769,2233.356741,2234.5223,-44.962,2224.7796,51.429,2.348157804,0.04436981568,138751484.1
20090317,2244.11,2329.3,2239.67,2322.4,929805.28,86.88,0.8046,18.32899599,124.0805841,89.63,2281.575423,2241.837337,2252.5472,119.876,2241.1038,181.914,8.49871221,0.01604114359,158623353.1
20090318,2335.42,2370.56,2328.86,2332.65,1018700.71,84.1,0.8042,23.66992073,157.1985655,48.155,2281.802231,2250.486353,2257.2975,91.87,2263.5582,167.986,7.760365802,0.01188904303,173121861.8
20090319,2337.52,2386.23,2331.26,2382.56,973187.66,83.07,0.8063,31.56624728,155.90424,54.969,2283.780154,2263.065176,2265.062,162.184,2296.931,240.41,11.22281591,0.04028769007,138725409.4
20090320,2389.89,2397.21,2343.27,2379.84,1093967.38,83.71,0.8046,37.17563991,132.5930873,53.938,2286.145346,2274.186398,2274.3882,164.138,2331.8142,94.689,4.143668531,0.07450549155,22409372.4
20090323,2384.67,2448.35,2375.52,2439.4,1163130.49,83.47,0.8058,45.89779493,159.2523335,72.829,2287.6965,2289.92055,2298.075,233.973,2371.3704,134.476,5.834304806,0.08141895839,233475635.5
20090324,2477.57,2483.83,2440.53,2451.78,1119935.25,84.1,0.8033,53.1965569,158.3941367,44.438,2287.294115,2305.336022,2319.1751,210.169,2397.2464,165.207,7.225082394,0.09438151745,233526700.3
20090325,2435.63,2472.94,2401.05,2401.33,958166.6,83.77,0.8025,54.28375153,101.0496285,71.886,2287.910808,2314.47802,2337.2698,78.924,2410.9814,198.8,9.025996049,0.07730184186,183948782.3
20090326,2407.76,2479.83,2379.95,2479.79,1132494.52,84.12,0.8029,60.77600086,99.02087328,99.875,2295.754885,2330.221922,2363.6787,147.137,2430.4264,239.007,10.6662317,0.1106412683,210566319.9
20090327,2501,2516.38,2481.69,2498.93,1353685.46,85.14,0.8021,66.69691415,119.0245467,36.595,2303.467154,2346.289454,2393.0296,116.367,2454.245,278.551,12.54519497,0.1029708303,127304634.1
20090330,2501.31,2508.14,2471.37,2484.49,941516.65,85.67,0.8038,69.42349961,98.30320509,36.771,2308.858192,2359.451125,2417.3169,104.649,2463.2634,268.787,12.13101954,0.06523841743,165215121.2
20090331,2436.78,2507.9,2423.57,2507.79,954617.52,85.6,0.8025,72.6274113,82.26354511,84.328,2312.600808,2373.578541,2435.8555,68.394,2474.4646,302.367,13.71016522,0.06983721517,265808690
20090401,2519.89,2566.54,2519.89,2548.22,1263076.25,85.47,0.8025,77.53536022,119.2206932,58.747,2322.076692,2390.211252,2457.4125,96.439,2503.8436,306.608,13.67800165,0.06500924959,407638228.4
20090402,2558.77,2599.25,2558.26,2576.4,1351468.06,84.3,0.8033,82.74484315,136.8847138,51.03,2332.543962,2407.943514,2476.7961,175.073,2523.1658,253.997,10.93681846,0.07629327744,495796965.7
20090403,2597.92,2612.37,2555.62,2570.5,1236552.16,84.17,0.8021,85.41296975,126.5874609,56.755,2347.171577,2423.425369,2495.8626,90.714,2537.4802,237.851,10.19659169,0.05100480334,396177996.9
20090407,2570.63,2597.06,2543.65,2576.95,860832.57,85.23,0.8021,87.04430575,105.8414642,53.416,2363.958538,2438.046763,2509.6181,78.019,2555.9728,194.386,8.158689546,0.04857176119,374732665.4
20090408,2563.72,2573.09,2479.35,2479.35,993280.94,85.2,0.8021,79.54454557,33.66210803,97.602,2376.061692,2441.980214,2512.3746,-5.139,2550.2846,99.51,4.181377052,0.03146835378,179141911.4
20090409,2477.42,2517.74,2457.42,2517.67,745937.03,85.66,0.8025,75.8191204,8.878474326,60.318,2390.504577,2449.18867,2524.0088,9.88,2544.174,78.274,3.208746431,0.01504566327,243923490.2
20090410,2540.11,2595.6,2530.62,2595.53,1041444.08,85.52,0.8021,78.24743835,97.76643031,77.929,2402.442308,2463.125939,2535.5829,47.308,2548,143.747,5.862957692,0.03721744692,294073012.2
20090413,2621.98,2668.28,2619.37,2656.52,1390145.41,84.59,0.8025,84.12339755,160.6570472,72.752,2415.965346,2481.544231,2551.3416,80.118,2565.203,255.191,10.62708244,0.06475807806,455821363.7
20090414,2651.2,2682.91,2637.38,2676.87,1104913.04,84.78,0.8008,89.39207901,147.9482507,45.525,2430.976731,2500.146875,2570.5801,106.369,2585.1874,197.083,7.947571346,0.06316439486,467255306.1
20090415,2662.73,2690.64,2627.81,2686.99,1206652.92,84.95,0.8013,93.3083841,130.6087709,62.834,2449.609923,2517.941459,2588.5002,110.04,2626.7158,188.059,7.525577937,0.05164440508,574137198.5
20090416,2690.52,2706.63,2643.32,2687.11,1237296.13,85.19,0.8008,95.32262444,126.0314549,63.309,2466.776231,2534.052367,2602.3886,207.758,2660.6032,202.619,8.155365675,0.04119897019,560778125.7
20090417,2675.67,2693.29,2628.63,2650.69,1015288.08,85.88,0.8029,92.90953498,86.25319308,64.666,2483.326654,2545.160809,2609.8177,133.022,2671.6354,142.902,5.698326295,0.03025173436,547721371.6
20090420,2643.73,2708.45,2640.99,2707.67,959036.94,86.67,0.8013,94.50523372,97.63591088,67.463,2502.248462,2560.637589,2623.5341,112.137,2681.8652,159.445,6.257107897,0.04827661599,606349668.2
20090421,2670.28,2697.72,2634.53,2675.44,1081852.52,86.5,0.8233,92.10778705,68.44087169,73.138,2520.326154,2571.571342,2633.3833,18.924,2681.5792,99.042,3.844201211,0.07329405758,533972741.9
20090422,2687.86,2713.31,2563.36,2576.28,1240464.13,86.28,0.8296,81.26950504,3.870233367,149.944,2533.197962,2572.019881,2643.0766,-100.591,2659.4374,5.778,0.2247809086,0.02275062386,448421967.7
20090423,2555.53,2604.16,2543.91,2593.56,808879.42,85.42,0.8129,73.23052621,-42.68988876,60.255,2543.627231,2574.071702,2650.6661,-93.426,2640.729,16.614,0.6447156522,-0.000757456088,419743698.8
20090424,2605.7,2609.87,2570.38,2572.89,733609.69,84.76,0.8129,64.44827753,-38.62280486,39.495,2552.867077,2573.958968,2648.4019,-114.218,2625.1684,93.54,3.772766066,-0.03148105904,379182126.1
20090427,2566.92,2576.52,2499.44,2513.29,720393.9,85.72,0.8121,52.0790482,-97.11855039,77.077,2557.895077,2568.181162,2634.0793,-137.399,2586.2934,-4.377,-0.1738512886,-0.06110863725,241659468.6
20090428,2490.53,2531.54,2485.8,2518.53,592649.83,85.2,0.8079,42.21248906,-118.4719174,45.742,2563.229423,2563.452575,2618.2452,-189.136,2554.9112,-76.999,-2.96660027,-0.06269431594,344623685.5
20090429,2518.85,2615.81,2514.14,2605.37,818850.06,84.66,0.8083,40.92855254,-52.81088443,101.669,2569.613077,2567.444711,2610.0832,-70.072,2560.729,-51.148,-1.925377505,-0.03041785475,460030724
20090430,2616.49,2640.02,2604.45,2622.93,858093.48,84.79,0.8067,40.85667574,1.595899692,35.565,2576.1955,2572.728643,2603.6652,46.645,2566.6014,-53.946,-2.01526259,-0.01047462718,393898954.5
20090504,2635.13,2715.19,2632.3,2714.3,1029165.65,83.71,0.8138,47.62393266,85.6463403,92.263,2588.232962,2586.211725,2610.0262,120.737,2594.884,27.311,1.016416139,0.002444091499,500268272.6
20090505,2733.11,2751.25,2713.23,2727.01,1023137.22,84.16,0.81,53.39733415,126.157983,38.018,2597.741615,2599.621465,2611.9609,154.126,2637.6284,39.908,1.48516657,0.01891152741,526951034.9
20090506,2721.82,2771.21,2713.54,2764.98,1058066.5,83.98,0.8092,60.34068478,129.0511512,57.667,2607.974231,2615.369802,2620.9146,251.687,2686.918,114.288,4.311630439,0.06824572628,525757582.3
20090507,2783.58,2797.47,2731.8,2767.08,1221011.61,83.84,0.8083,65.26027078,126.4315132,65.675,2618.843038,2629.818011,2639.9941,248.545,2719.2592,59.409,2.194102894,0.06270590327,418357984.7
20090508,2751.5,2800.22,2733.33,2789.22,1067249.88,82.43,0.8079,70.13733365,112.626256,66.891,2629.667269,2644.999058,2659.5596,183.849,2752.5178,113.777,4.252643115,0.07755970399,420403734.1
20090511,2808.14,2839.61,2725.27,2725.32,1253644.52,82.8,0.8067,68.06143323,91.03823094,114.342,2636.478577,2652.64829,2674.8024,102.39,2754.7208,149.035,5.784889148,0.07779795077,389322880.7
20090512,2702.74,2788.61,2699.95,2788.56,886959.42,82.29,0.8071,70.70465162,75.90641634,88.658,2644.638654,2665.592453,2702.3294,74.261,2767.0304,194.998,7.518534341,0.09683521471,464986471.3
20090513,2792.42,2822.71,2775.57,2814.01,1071128.56,82.57,0.8079,73.99943922,94.75542022,47.139,2654.004115,2679.726981,2731.8768,86.991,2776.8356,241.117,9.371453402,0.07414165931,603432559
20090514,2781.05,2804.48,2757.55,2792.6,826393.29,82.4,0.8079,74.02976638,72.21508299,56.46,2662.298231,2690.476507,2750.5995,27.618,2781.9398,279.305,11.1131138,0.060757424,573992269.4
20090515,2800.57,2815.46,2773.32,2796.12,649314.31,82.94,0.81,73.49060087,71.89788297,42.134,2674.481615,2700.537411,2767.9185,29.04,2783.3192,277.585,11.02170273,0.02926023098,478295675.7
20090518,2782.59,2813.76,2740.92,2810.57,748357.86,82.55,0.8104,73.38394297,62.79063815,72.837,2685.747154,2711.016991,2777.5457,21.354,2800.3706,205.203,7.876155786,0.0297302365,408883181
20090519,2836.34,2849.63,2821.95,2840.08,977036.17,82.1,0.8096,74.8182487,117.2018432,39.056,2695.153077,2723.309087,2788.8527,114.768,2810.675,217.158,8.279227092,0.02644464037,359795702.8
20090520,2843.55,2849.64,2812.6,2812.87,879392.15,81.18,0.8104,72.91804664,107.5835911,37.036,2701.166423,2731.838222,2793.6413,24.303,2810.447,98.564,3.631284813,0.01627842076,240356023.2
20090521,2795.83,2808.29,2735.77,2750.01,855353.94,80.49,0.8104,65.58423538,-21.18316038,77.098,2703.979423,2733.568867,2791.9347,-63.995,2801.9296,22.996,0.8432666646,-0.01405734007,192977390.7
20090522,2733.02,2762.74,2719.12,2740.68,614990.12,80.04,0.8108,58.34646034,-99.81788979,43.62,2706.044308,2734.245832,2787.0805,-51.92,2790.8418,-24.302,-0.8789216844,0.005604819539,242992201
20090525,2684.21,2761.39,2675.29,2752.72,740916.71,80.01,0.8104,52.97129802,-129.6798375,86.102,2708.567769,2736.004896,2789.8205,-43.4,2779.2704,-14.36,-0.5189593636,-0.01285465412,211042840.6
20090526,2757.31,2762.81,2718.56,2719.76,723160.12,80.09,0.8129,45.52767741,-111.3121279,44.254,2711.224423,2734.458144,2782.9407,-90.809,2755.2064,-69.455,-2.490123579,-0.03348999025,140845650.2
20090527,2734.42,2768.57,2715.82,2759.71,679766.48,80.76,0.8133,42.36368204,-67.61921698,52.745,2713.226154,2736.863273,2777.5114,-80.372,2744.5758,34.396,1.262092176,-0.01177577717,265749169.1
20090601,2798.93,2864.47,2798.93,2858.34,1085648.83,79.19,0.8129,47.26991151,130.5912009,104.759,2720.260769,2748.432676,2784.0859,45.477,2766.2422,69.78,2.502365018,0.02176996315,313100284.3
20090602,2878.53,2892.78,2855.06,2865.1,1083383.97,78.45,0.8133,51.11415499,156.0970659,37.722,2731.369154,2759.543754,2790.9842,115.089,2791.1266,51.094,1.815703952,0.01903110503,335484943.9
20090603,2865.73,2939.39,2864.71,2939.39,1120733.1,79.5,0.8142,59.46963742,179.4117772,74.678,2744.670038,2776.671682,2803.8656,198.71,2828.4608,146.79,5.25639754,0.0337835746,496145955.7
20090604,2924.27,2961.04,2899.67,2953.75,1301277.1,79.44,0.8113,66.48408506,160.4671533,61.372,2759.318615,2793.536379,2815.2323,201.035,2875.2582,157.635,5.637641643,0.04769731775,522376910.4
20090605,2966.07,2975.18,2937.18,2939.31,1084763.24,80.67,0.8121,70.06977383,139.201857,37.995,2775.703769,2807.4192,2827.8764,219.542,2911.177,128.733,4.580311559,0.06440159684,376298882
20090608,2937.64,2978.23,2912.49,2948.48,961163.66,80.87,0.8121,72.81222773,111.6338846,65.746,2792.240192,2820.853372,2847.7232,188.766,2929.2042,108.394,3.816577256,0.0704773785,376610137.5
20090609,2948.95,2960.9,2892.72,2960.56,919898.86,79.81,0.8117,75.09459214,88.39507722,68.184,2805.901192,2834.158384,2869.7111,102.214,2948.2956,147.691,5.25055415,0.07020302943,293964601.9
20090610,2972.42,2995.7,2966.59,2989.6,1017900.39,80.32,0.8163,78.34349199,106.3385879,35.143,2820.003846,2848.961871,2893.399,124.496,2958.3372,239.585,8.712150138,0.09025670701,370399764.9
20090611,2982.97,3000.86,2951.27,2961.63,871159.97,79.6,0.8142,77.76521703,82.59808474,49.584,2829.516462,2859.692074,2917.5855,22.242,2959.9128,220.952,8.061949657,0.06817768194,253713647.7
20090612,2955.57,2976.86,2883.32,2906.29,800670.67,80.13,0.815,72.0111131,39.35066532,93.546,2836.411538,2864.129591,2932.2429,-47.465,2953.3088,153.57,5.578853758,0.01649665587,242209984.3
20090615,2911.42,2967.1,2898.07,2966.19,743520.9,81.16,0.8179,71.46109875,50.37318292,69.032,2844.1505,2873.84982,2943.0279,26.886,2956.8516,246.428,9.060639085,0.03408174521,241017383.4
20090616,2936.51,2979.41,2929.04,2961.22,701792.42,80.75,0.8171,69.81917756,57.70992547,50.372,2851.617577,2882.17079,2952.64,12.742,2956.9844,201.508,7.301776417,0.007372974652,366253671
20090617,2957.58,3017.41,2930.49,3010.59,772931.18,80.29,0.8304,71.67529995,94.76425815,86.915,2860.131769,2894.401,2959.7601,50.032,2961.183,152.246,5.326374521,0.01887903625,327540276.4
20090618,3014.44,3061.75,3014.44,3057.43,962813.16,80.58,0.845,76.04923858,199.9911283,51.159,2872.905308,2909.927381,2970.1278,67.833,2980.3428,192.329,6.71282214,0.03863443391,365984833.7
20090619,3061.9,3086.72,3047.27,3080,1025180.69,80.36,0.9025,80.41015075,201.7211235,39.45,2884.1145,2926.124869,2984.1973,118.372,3015.0858,140.614,4.783786551,0.04270225886,392679970.6
20090622,3106.39,3116.16,3072.53,3082.56,1039525.83,80.84,0.9479,83.11484089,179.4976151,43.621,2894.443654,2941.023738,2997.6058,176.277,3038.36,128.812,4.360963399,0.03957972635,342770801.5
20090623,3036.4,3128.53,3028.45,3083.9,1115067.34,79.85,0.9579,84.39297886,128.6427904,100.073,2905.647423,2954.630525,3009.9397,117.703,3062.895,144.589,4.919154385,0.03057821359,366931791.1
20090624,3079.5,3121.21,3068.24,3120.73,1094243.13,80.54,0.9575,87.37103022,123.420624,52.965,2918.132577,2970.449523,3023.0532,159.51,3084.9234,172.252,5.842064957,0.05098198178,438895281.6
